code,report_date,基本每股收益,扣除非经常性损益每股收益,每股未分配利润,每股净资产,每股资本公积金,净资产收益率,每股经营现金流量,货币资金,交易性金融资产,应收票据,应收账款,预付款项,其他应收款,应收关联公司款,应收利息,应收股利,存货,其中：消耗性生物资产,一年内到期的非流动资产,其他流动资产,流动资产合计,可供出售金融资产,持有至到期投资,长期应收款,长期股权投资,投资性房地产,固定资产,在建工程,工程物资,固定资产清理,生产性生物资产,油气资产,无形资产,开发支出,商誉,长期待摊费用,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,短期借款,交易性金融负债,应付票据,应付账款,预收款项,应付职工薪酬,应交税费,应付利息,应付股利,其他应付款,应付关联公司款,一年内到期的非流动负债,其他流动负债,流动负债合计,长期借款,应付债券,长期应付款,专项应付款,预计负债,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,实收资本（或股本）,资本公积,盈余公积,减：库存股,未分配利润,少数股东权益,外币报表折算价差,非正常经营项目收益调整,所有者权益（或股东权益）合计,负债和所有者（或股东权益）合计,其中：营业收入,其中：营业成本,营业税金及附加,销售费用,管理费用,勘探费用,财务费用,资产减值损失,加：公允价值变动净收益,投资收益,其中：对联营企业和合营企业的投资收益,影响营业利润的其他科目,三、营业利润,加：补贴收入,营业外收入,减：营业外支出,其中：非流动资产处置净损失,加：影响利润总额的其他科目,四、利润总额,减：所得税,加：影响净利润的其他科目,五、净利润,归属于母公司所有者的净利润,少数股东损益,销售商品、提供劳务收到的现金,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产支付的现金,投资支付的现金,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,吸收投资收到的现金,取得借款收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息支付的现金,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,四、汇率变动对现金的影响,四(2)、其他原因对现金的影响,五、现金及现金等价物净增加额,期初现金及现金等价物余额,期末现金及现金等价物余额,净利润,加：资产减值准备,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,长期待摊费用摊销,处置固定资产、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,财务费用,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,其他,经营活动产生的现金流量净额2,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,减：现金的期初余额,加：现金等价物的期末余额,减：现金等价物的期初余额,现金及现金等价物净增加额,流动比率(非金融类指标),速动比率(非金融类指标),现金比率(%)(非金融类指标),利息保障倍数(非金融类指标),非流动负债比率(%)(非金融类指标),流动负债比率(%)(非金融类指标),现金到期债务比率(%)(非金融类指标),有形资产净值债务率(%),权益乘数(%),股东的权益/负债合计(%),有形资产/负债合计(%),经营活动产生的现金流量净额/负债合计(%)(非金融类指标),EBITDA/负债合计(%)(非金融类指标),应收帐款周转率(非金融类指标),存货周转率(非金融类指标),运营资金周转率(非金融类指标),总资产周转率(非金融类指标),固定资产周转率(非金融类指标),应收帐款周转天数(非金融类指标),存货周转天数(非金融类指标),流动资产周转率(非金融类指标),流动资产周转天数(非金融类指标),总资产周转天数(非金融类指标),股东权益周转率(非金融类指标),营业收入增长率(%),净利润增长率(%),净资产增长率(%),固定资产增长率(%),总资产增长率(%),投资收益增长率(%),营业利润增长率(%),扣非每股收益同比(%),扣非净利润同比(%),暂无,成本费用利润率(%),营业利润率(非金融类指标),营业税金率(非金融类指标),营业成本率(非金融类指标),净资产收益率,投资收益率,销售净利率(%),总资产报酬率,净利润率(非金融类指标),销售毛利率(%)(非金融类指标),三费比重(非金融类指标),管理费用率(非金融类指标),财务费用率(非金融类指标),扣除非经常性损益后的净利润,息税前利润(EBIT),息税折旧摊销前利润(EBITDA),EBITDA/营业总收入(%)(非金融类指标),资产负债率(%),流动资产比率(非金融类指标),货币资金比率(非金融类指标),存货比率(非金融类指标),固定资产比率,负债结构比(非金融类指标),归属于母公司股东权益/全部投入资本(%),股东的权益/带息债务(%),有形资产/净债务(%),每股经营性现金流(元),营业收入现金含量(%)(非金融类指标),经营活动产生的现金流量净额/经营活动净收益(%),销售商品提供劳务收到的现金/营业收入(%),经营活动产生的现金流量净额/营业收入,资本支出/折旧和摊销,每股现金流量净额(元),经营净现金比率（短期债务）(非金融类指标),经营净现金比率（全部债务）,经营活动现金净流量与净利润比率,全部资产现金回收率,营业收入,营业利润,归属于母公司所有者的净利润,扣除非经常性损益后的净利润,经营活动产生的现金流量净额,投资活动产生的现金流量净额,筹资活动产生的现金流量净额,现金及现金等价物净增加额,总股本,已上市流通A股,已上市流通B股,已上市流通H股,股东人数(户),第一大股东的持股数量,十大流通股东持股数量合计(股),十大股东持股数量合计(股),机构总量（家）,机构持股总量(股),QFII机构数,QFII持股量,券商机构数,券商持股量,保险机构数,保险持股量,基金机构数,基金持股量,社保机构数,社保持股量,私募机构数,私募持股量,财务公司机构数,财务公司持股量,年金机构数,年金持股量,十大流通股东中持有A股合计(股),第一大流通股东持股量(股),自由流通股(股),受限流通A股(股),一般风险准备(金融类),其他综合收益(利润表),综合收益总额(利润表),归属于母公司股东权益(资产负债表),银行机构数(家)(机构持股),银行持股量(股)(机构持股),一般法人机构数(家)(机构持股),一般法人持股量(股)(机构持股),近一年净利润(元),信托机构数(家)(机构持股),信托持股量(股)(机构持股),特殊法人机构数(家)(机构持股),特殊法人持股量(股)(机构持股),加权净资产收益率(每股指标),扣非每股收益(单季度财务指标),最近一年营业收入（万元）,国家队持股数量（万股),业绩预告-本期净利润同比增幅下限%,业绩预告-本期净利润同比增幅上限%,归母净利润（业绩快报）,扣非净利润（业绩快报）,总资产（业绩快报）,净资产（业绩快报）,每股收益（业绩快报）,摊薄净资产收益率（业绩快报）,加权净资产收益率（业绩快报）,每股净资产（业绩快报）,应付票据及应付账款(资产负债表),应收票据及应收账款(资产负债表),递延收益(资产负债表),其他综合收益(资产负债表),其他权益工具(资产负债表),其他收益(利润表),资产处置收益(利润表),持续经营净利润(利润表),终止经营净利润(利润表),研发费用(利润表),其中:利息费用(利润表-财务费用),其中:利息收入(利润表-财务费用),近一年经营活动现金流净额,近一年归母净利润（万元）,近一年扣非净利润（万元）,近一年现金净流量（万元）,基本每股收益（单季度）,营业总收入(单季度)(万元),业绩预告公告日期 ,财报公告日期,业绩快报公告日期,近一年投资活动现金流净额(万元),业绩预告-本期净利润下限(万元),业绩预告-本期净利润上限(万元),营业总收入TTM(万元),员工总数(人),每股企业自由现金流,每股股东自由现金流,col323,col324,col325,col326,col327,col328,col329,col330,col331,col332,col333,col334,col335,col336,col337,col338,col339,col340,col341,col342,col343,col344,col345,col346,col347,col348,col349,col350,col351,col352,col353,col354,col355,col356,col357,col358,col359,col360,col361,col362,col363,col364,col365,col366,col367,col368,col369,col370,col371,col372,col373,col374,col375,col376,col377,col378,col379,col380,col381,col382,col383,col384,col385,col386,col387,col388,col389,col390,col391,col392,col393,col394,col395,col396,col397,col398,col399,col400,专项储备(万元),结算备付金(万元),拆出资金(万元),发放贷款及垫款(万元)(流动资产科目),衍生金融资产(万元),应收保费(万元),应收分保账款(万元),应收分保合同准备金(万元),买入返售金融资产(万元),划分为持有待售的资产(万元),发放贷款及垫款(万元)(非流动资产科目),向中央银行借款(万元),吸收存款及同业存放(万元),拆入资金(万元),衍生金融负债(万元),卖出回购金融资产款(万元),应付手续费及佣金(万元),应付分保账款(万元),保险合同准备金(万元),代理买卖证券款(万元),代理承销证券款(万元),划分为持有待售的负债(万元),预计负债(万元),递延收益(万元)（流动负债科目）,其中:优先股(万元)(非流动负债科目),永续债(万元)(非流动负债科目),长期应付职工薪酬(万元),其中:优先股(万元)(所有者权益科目),永续债(万元)(所有者权益科目),债权投资(万元),其他债权投资(万元),其他权益工具投资(万元),其他非流动金融资产(万元),合同负债(万元),合同资产(万元),其他资产(万元),应收款项融资(万元),使用权资产(万元),租赁负债(万元),col440,col441,col442,col443,col444,col445,col446,col447,col448,col449,col450,col451,col452,col453,col454,col455,col456,col457,col458,col459,col460,col461,col462,col463,col464,col465,col466,col467,col468,col469,col470,col471,col472,col473,col474,col475,col476,col477,col478,col479,col480,col481,col482,col483,col484,col485,col486,col487,col488,col489,col490,col491,col492,col493,col494,col495,col496,col497,col498,col499,col500,稀释每股收益(元),营业总收入(万元),汇兑收益(万元),其中:归属于母公司综合收益(万元),其中:归属于少数股东综合收益(万元),利息收入(万元),已赚保费(万元),手续费及佣金收入(万元),利息支出(万元),手续费及佣金支出(万元),退保金(万元),赔付支出净额(万元),提取保险合同准备金净额(万元),保单红利支出(万元),分保费用(万元),其中:非流动资产处置利得(万元),信用减值损失(万元),净敞口套期收益(万元),营业总成本(万元),信用减值损失(万元、2019格式),资产减值损失(万元、2019格式),col522,col523,col524,col525,col526,col527,col528,col529,col530,col531,col532,col533,col534,col535,col536,col537,col538,col539,col540,col541,col542,col543,col544,col545,col546,col547,col548,col549,col550,col551,col552,col553,col554,col555,col556,col557,col558,col559,col560,加:其他原因对现金的影响2(万元)(现金的期末余额科目),客户存款和同业存放款项净增加额(万元),向中央银行借款净增加额(万元),向其他金融机构拆入资金净增加额(万元),收到原保险合同保费取得的现金(万元),收到再保险业务现金净额(万元),保户储金及投资款净增加额(万元),处置以公允价值计量且其变动计入当期损益的金融资产净增加额(万元),收取利息、手续费及佣金的现金(万元),拆入资金净增加额(万元),回购业务资金净增加额(万元),客户贷款及垫款净增加额(万元),存放中央银行和同业款项净增加额(万元),支付原保险合同赔付款项的现金(万元),支付利息、手续费及佣金的现金(万元),支付保单红利的现金(万元),其中:子公司吸收少数股东投资收到的现金(万元),其中:子公司支付给少数股东的股利、利润(万元),投资性房地产的折旧及摊销(万元),信用减值损失(万元),col581
000001,20240331,0.6600000262260437,0.6600000262260437,12.059499740600586,21.420000076293945,4.1616997718811035,3.075000047683716,-1.100000023841858,409414991872.0,486975012864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326000000.0,9438000128.0,0.0,0.0,0.0,0.0,0.0,6438000128.0,0.0,7568000000.0,0.0,44308000768.0,0.0,0.0,5729397768192.0,0.0,47220998144.0,0.0,0.0,0.0,14032000000.0,11333999616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758919987200.0,0.0,0.0,10807000064.0,0.0,0.0,0.0,5243822145536.0,19406000128.0,80761004032.0,10780999680.0,0.0,234027008000.0,0.0,0.0,0.0,485576015872.0,5729397768192.0,38769999872.0,20216000512.0,390000000.0,0.0,10430000128.0,0.0,0.0,1000000.0,1572000000.0,4702000128.0,0.0,87000000.0,18553999360.0,0.0,12000000.0,41000000.0,0.0,0.0,18524999680.0,3592999936.0,0.0,14931999744.0,14931999744.0,0.0,0.0,0.0,65109999616.0,221752000512.0,0.0,8250999808.0,3836999936.0,112495001600.0,243134005248.0,-21382000640.0,115916996608.0,7709000192.0,17000000.0,0.0,0.0,123643002880.0,241000000.0,115090997248.0,0.0,0.0,115331997696.0,8311000064.0,0.0,0.0,0.0,294763986944.0,268539002880.0,2028999936.0,0.0,271962996736.0,22801000448.0,923000000.0,0.0,10652999680.0,298219012096.0,308871987200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1111.991943359375,11.800000190734863,9.260000228881836,7.989999771118164,-0.4099999964237213,0.0,0.0,0.0,0.0,0.007000000216066837,4.0279998779296875,0.0,0.0,0.0,0.0,13135.0,0.08100000023841858,-14.029999732971191,2.259999990463257,2.805000066757202,-3.8310000896453857,2.546999931335449,42.35499954223633,1.0099999904632568,-11.479999542236328,3.0199999809265137,0.0,138.0,47.86000061035156,1.00600004196167,0.0,3.075000047683716,1.003000020980835,38.5099983215332,0.2639999985694885,38.513999938964844,0.0,26.902000427246094,26.902000427246094,0.0,14906000384.0,0.0,0.0,0.0,91.52999877929688,0.0,0.0,0.0,0.16500000655651093,0.0,0.0,0.0,0.0,-1.100000023841858,571.969970703125,-175.1300048828125,0.0,-55.150001525878906,0.0,0.5490000247955322,0.0,-0.40799999237060547,-143.1959991455078,-0.37299999594688416,38769999872.0,18553999360.0,14931999744.0,14906000384.0,-21382000640.0,8311000064.0,22801000448.0,10652999680.0,19405918208.0,19405547520.0,0.0,0.0,567902.0,9618540544.0,12708860928.0,12708860928.0,108.0,12938195968.0,0.0,0.0,0.0,0.0,4.0,11304013824.0,101.0,464342144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12708860928.0,9618540544.0,8160427520.0,371248.0,68047998976.0,345000000.0,15276999680.0,485576015872.0,0.0,0.0,1.0,62523368.0,46784999424.0,0.0,0.0,1.0,429232704.0,3.1500000953674316,0.7681000232696533,15837100.0,42923.26953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608999936.0,69944000512.0,61000000.0,3000000.0,14931999744.0,0.0,0.0,0.0,0.0,-38077001728.0,4678500.0,4686800.0,1923700.0,0.6600000262260437,3877000.0,0.0,240420.0,0.0,-2485600.0,0.0,0.0,15837100.0,0.0,0.0,0.0,5811300.0,1493200.0,1.0,678083904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23416300.0,0.0,4251100.0,0.0,0.0,0.0,3870400.0,0.0,0.0,16515100.0,401185312.0,5886900.0,4485600.0,6519800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995300.0,4999100.0,79216704.0,16015000.0,621700.0,0.0,0.0,0.0,7517900.0,0.0,555200.0,597600.0,339764512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6600000262260437,3877000.0,700.0,1527700.0,0.0,2515700.0,0.0,718100.0,2821200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939500.0,0.0,2021600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7979700.0,0.0,0.0,0.0,0.0,0.0,0.0,5960100.0,940000.0,0.0,9865100.0,0.0,0.0,1990000.0,0.0,0.0,0.0,0.0,0.0,0.0
000006,20240331,-0.019700000062584877,-0.019920000806450844,2.172600030899048,5.144899845123291,0.3587999939918518,-0.382999986410141,-0.23600000143051147,3474547712.0,46238620.0,0.0,44318752.0,80717704.0,56711432.0,0.0,0.0,0.0,17129649152.0,0.0,0.0,782472320.0,21614655488.0,0.0,0.0,0.0,0.0,1089590400.0,63444140.0,7426350.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25656748.0,470138976.0,2313962752.0,4150644736.0,25765300224.0,228000000.0,0.0,0.0,1349984512.0,395770.15625,40158240.0,1062914048.0,76721168.0,0.0,2068451200.0,0.0,1997336576.0,457675040.0,12330677248.0,4019937280.0,1822424064.0,0.0,0.0,2782000.0,152748.0625,0.0,6021249536.0,18351927296.0,1349995008.0,484321632.0,2178265344.0,0.0,2932961280.0,467830880.0,0.0,0.0,7413374464.0,25765300224.0,252712272.0,178960016.0,18147900.0,7773058.5,35649572.0,0.0,43893204.0,0.0,238618.515625,5591214.0,5591214.0,0.0,-27081102.0,0.0,313947.375,6591.0,0.0,0.0,-26773744.0,2034658.75,0.0,-28808404.0,-26597662.0,-2210742.0,462616224.0,0.0,264057280.0,726673472.0,407755936.0,30722074.0,223113952.0,383648064.0,1045240064.0,-318566560.0,0.0,0.0,0.0,0.0,0.0,0.0,10432212.0,46000000.0,0.0,0.0,56432212.0,-56432212.0,450000.0,244277728.0,0.0,244727728.0,181528288.0,46583740.0,20693102.0,248805120.0,-4077397.25,0.0,0.0,-379076160.0,3566231808.0,3187155712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.753000020980835,0.36399999260902405,28.17799949645996,0.38999998569488525,32.810001373291016,67.19000244140625,0.0,264.22601318359375,3.4800000190734863,40.400001525878906,19.280000686645508,-1.7400000095367432,0.0,5.854000091552734,0.009999999776482582,0.027000000700354576,0.009999999776482582,4.818999767303467,15.0,8591.0,0.012000000104308128,7729.0,9203.0,0.035999998450279236,-4.869999885559082,-120.06999969482422,-0.38100001215934753,53.06800079345703,-0.593999981880188,-71.56400299072266,-39.189998626708984,-100.66000366210938,-100.68000030517578,0.0,-10.130000114440918,-10.720000267028809,7.181000232696533,70.81600189208984,-0.382999986410141,24.18400001525879,-11.399999618530273,-0.10300000011920929,-10.524999618530273,29.18000030517578,34.55099868774414,14.107000350952148,17.368999481201172,-26892454.0,17119462.0,0.0,0.0,71.2300033569336,83.89099884033203,16.075000762939453,79.25,0.2460000067949295,204.78599548339844,46.029998779296875,91.0199966430664,75.76000213623047,-0.23600000143051147,287.54998779296875,0.0,183.05999755859375,-126.05999755859375,0.0,-0.2808000147342682,-2.5840001106262207,-1.7359999418258667,1105.81103515625,-1.2359999418258667,252712272.0,-27081102.0,-26597662.0,-26892454.0,-318566560.0,-56432212.0,-4077397.25,-379076160.0,1349995008.0,1349987456.0,0.0,0.0,63318.0,296031360.0,567722560.0,567722560.0,5.0,527530592.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6398700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567722560.0,296031360.0,850599232.0,7650.0,0.0,0.0,-28808404.0,6945543168.0,0.0,0.0,2.0,499388160.0,-917479168.0,0.0,0.0,1.0,16052200.0,-0.3799999952316284,-0.019899999722838402,279767.5625,1605.219970703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1349984512.0,44318752.0,0.0,0.0,0.0,0.0,0.0,-28808404.0,0.0,0.0,53734292.0,9935812.0,400361664.0,-81716.4609375,-81873.53125,-90561.9765625,-0.019700000062584877,25271.23046875,0.0,240427.0,0.0,-2871.364013671875,0.0,0.0,279767.5625,0.0,-0.029999999329447746,0.009999999776482582,-53900.1484375,-2880.840087890625,1.0,5691555.0,44.380001068115234,17896.0,-0.17000000178813934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512576.125,0.0,0.0,0.0,18042.529296875,17595.33984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019999999552965164,25271.23046875,0.0,-2659.77001953125,-221.07000732421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28442.380859375,-119.94000244140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0
